Date,Open,High,Low,Close,Vol,BidAsk
2022-09-19 06:11:00,3849.25,3850.0,3849.0,3849.75,145,48
2022-09-19 06:12:00,3849.75,3850.0,3849.0,3849.25,241,26
2022-09-19 06:13:00,3849.0,3849.5,3847.75,3848.25,309,-30
2022-09-19 06:14:00,3848.5,3848.5,3847.5,3847.75,158,-13
2022-09-19 06:15:00,3847.75,3848.0,3846.25,3846.5,457,-136
2022-09-19 06:16:00,3846.75,3847.5,3846.25,3847.0,453,33
2022-09-19 06:17:00,3847.0,3847.75,3846.75,3847.75,196,35
2022-09-19 06:18:00,3847.5,3848.25,3847.0,3847.0,266,-60
2022-09-19 06:19:00,3847.0,3848.75,3847.0,3848.75,556,106
2022-09-19 06:20:00,3848.5,3849.5,3848.5,3848.75,470,109
2022-09-19 06:21:00,3849.0,3850.5,3849.0,3850.5,206,118
2022-09-19 06:22:00,3850.25,3851.0,3850.0,3850.5,209,-10
2022-09-19 06:23:00,3850.75,3851.0,3850.25,3850.5,357,-6
2022-09-19 06:24:00,3850.5,3852.5,3850.25,3851.75,436,-17
2022-09-19 06:25:00,3851.75,3853.0,3851.75,3852.75,330,11
2022-09-19 06:26:00,3852.75,3853.0,3852.25,3852.5,124,-41
2022-09-19 06:27:00,3852.5,3852.75,3851.75,3852.25,240,-47
2022-09-19 06:28:00,3852.25,3853.0,3852.0,3853.0,136,18
2022-09-19 06:29:00,3852.75,3853.0,3852.25,3852.5,138,15
2022-09-19 06:30:00,3852.75,3854.0,3852.0,3852.75,609,5
2022-09-19 06:31:00,3852.75,3852.75,3851.5,3852.25,245,57
2022-09-19 06:32:00,3852.5,3854.25,3852.5,3853.75,252,85
2022-09-19 06:33:00,3853.75,3854.75,3853.75,3854.25,483,43
2022-09-19 06:34:00,3854.25,3854.75,3853.25,3854.0,299,-3
2022-09-19 06:35:00,3854.0,3855.25,3854.0,3854.5,407,121
2022-09-19 06:36:00,3854.75,3855.0,3854.5,3854.75,131,21
2022-09-19 06:37:00,3855.0,3855.5,3854.75,3855.0,282,70
2022-09-19 06:38:00,3855.0,3855.25,3854.5,3854.5,191,36
2022-09-19 06:39:00,3854.25,3854.25,3852.75,3852.75,196,-62
2022-09-19 06:40:00,3853.0,3853.25,3852.75,3853.25,140,15
2022-09-19 06:41:00,3853.25,3853.5,3852.75,3853.0,291,8
2022-09-19 06:42:00,3853.0,3853.75,3853.0,3853.75,133,30
2022-09-19 06:43:00,3853.75,3854.0,3853.25,3854.0,139,15
2022-09-19 06:44:00,3854.0,3855.5,3854.0,3855.25,325,159
2022-09-19 06:45:00,3855.0,3855.75,3854.5,3854.5,455,86
2022-09-19 06:46:00,3854.75,3856.5,3854.75,3856.0,452,233
2022-09-19 06:47:00,3856.0,3856.5,3855.5,3855.5,464,12
2022-09-19 06:48:00,3855.5,3857.0,3855.25,3857.0,492,202
2022-09-19 06:49:00,3856.75,3857.5,3856.5,3857.5,546,134
2022-09-19 06:50:00,3857.5,3857.5,3856.25,3857.0,333,5
2022-09-19 06:51:00,3856.75,3857.5,3856.5,3857.0,508,80
2022-09-19 06:52:00,3857.25,3857.75,3857.0,3857.75,380,65
2022-09-19 06:53:00,3857.5,3857.5,3856.5,3856.5,211,-38
2022-09-19 06:54:00,3856.75,3856.75,3855.25,3855.5,462,-207
2022-09-19 06:55:00,3855.25,3856.5,3855.0,3856.5,453,121
2022-09-19 06:56:00,3856.5,3857.75,3856.5,3856.75,194,39
2022-09-19 06:57:00,3857.0,3857.5,3856.5,3856.5,554,-135
2022-09-19 06:58:00,3856.75,3856.75,3855.75,3856.5,141,2
2022-09-19 06:59:00,3856.5,3857.5,3856.5,3857.5,242,21
2022-09-19 07:00:00,3857.5,3859.5,3857.25,3859.25,824,270
2022-09-19 07:01:00,3859.25,3859.75,3858.75,3859.5,269,8
2022-09-19 07:02:00,3859.25,3860.25,3858.75,3859.0,521,-49
2022-09-19 07:03:00,3858.75,3859.0,3858.25,3859.0,366,-26
2022-09-19 07:04:00,3859.0,3859.0,3858.25,3858.75,134,6
2022-09-19 07:05:00,3858.75,3859.5,3858.25,3859.5,187,104
2022-09-19 07:06:00,3859.5,3861.25,3859.25,3860.75,301,111
2022-09-19 07:07:00,3860.75,3863.0,3860.25,3860.25,1292,249
2022-09-19 07:08:00,3860.5,3861.5,3859.5,3859.5,688,-40
2022-09-19 07:09:00,3859.5,3860.5,3859.25,3860.25,456,-16
2022-09-19 07:10:00,3860.25,3860.5,3858.5,3859.0,347,-7
2022-09-19 07:11:00,3858.75,3859.5,3858.5,3859.25,318,45
2022-09-19 07:12:00,3859.5,3860.75,3859.5,3860.0,265,62
2022-09-19 07:13:00,3860.25,3861.0,3860.0,3860.75,291,20
2022-09-19 07:14:00,3861.0,3861.25,3860.0,3860.25,241,-16
2022-09-19 07:15:00,3860.5,3861.75,3860.5,3861.0,503,56
2022-09-19 07:16:00,3861.0,3861.0,3860.0,3860.25,239,-42
2022-09-19 07:17:00,3860.0,3860.25,3859.0,3859.0,304,22
2022-09-19 07:18:00,3859.0,3860.25,3859.0,3860.0,247,-52
2022-09-19 07:19:00,3859.75,3859.75,3859.0,3859.25,134,3
2022-09-19 07:20:00,3859.0,3860.0,3858.75,3859.0,201,36
2022-09-19 07:21:00,3859.0,3859.25,3858.25,3858.5,223,-32
2022-09-19 07:22:00,3858.75,3858.75,3857.0,3857.0,616,-114
2022-09-19 07:23:00,3857.0,3857.25,3856.5,3856.5,276,-32
2022-09-19 07:24:00,3856.75,3857.0,3855.0,3856.0,626,-190
2022-09-19 07:25:00,3855.75,3856.5,3855.5,3856.0,278,-28
2022-09-19 07:26:00,3856.0,3857.5,3855.5,3856.0,714,260
2022-09-19 07:27:00,3856.0,3857.0,3856.0,3856.75,287,44
2022-09-19 07:28:00,3856.5,3857.25,3855.5,3855.5,246,-61
2022-09-19 07:29:00,3855.75,3855.75,3854.0,3854.25,483,-179
2022-09-19 07:30:00,3854.25,3856.0,3854.25,3855.5,417,75
2022-09-19 07:31:00,3855.25,3856.0,3854.5,3855.25,317,-47
2022-09-19 07:32:00,3855.25,3855.25,3854.25,3854.75,309,-51
2022-09-19 07:33:00,3854.75,3855.75,3854.5,3855.25,127,29
2022-09-19 07:34:00,3855.25,3856.25,3855.0,3856.25,142,45
2022-09-19 07:35:00,3856.0,3857.5,3855.5,3857.25,429,108
2022-09-19 07:36:00,3857.5,3857.5,3856.5,3857.5,125,41
2022-09-19 07:37:00,3857.25,3858.75,3857.0,3858.5,421,84
2022-09-19 07:38:00,3858.5,3858.75,3857.0,3857.25,174,-78
2022-09-19 07:39:00,3857.25,3858.25,3856.75,3857.75,368,-28
2022-09-19 07:40:00,3857.75,3858.75,3857.75,3858.25,253,13
2022-09-19 07:41:00,3858.25,3858.75,3856.75,3857.0,577,46
2022-09-19 07:42:00,3857.0,3857.0,3855.5,3856.0,240,-97
2022-09-19 07:43:00,3855.75,3856.25,3855.0,3855.25,262,-102
2022-09-19 07:44:00,3855.25,3855.5,3854.75,3855.0,211,30
2022-09-19 07:45:00,3855.0,3856.0,3854.75,3855.75,253,20
2022-09-19 07:46:00,3855.75,3856.0,3854.75,3855.25,131,-64
2022-09-19 07:47:00,3855.25,3856.5,3855.25,3856.5,230,47
2022-09-19 07:48:00,3856.5,3857.0,3855.25,3855.75,242,37
2022-09-19 07:49:00,3855.75,3856.25,3854.75,3854.75,234,-60
2022-09-19 07:50:00,3854.75,3855.75,3854.5,3855.5,260,-86
2022-09-19 07:51:00,3855.5,3856.75,3855.5,3856.5,205,-4
2022-09-19 07:52:00,3856.5,3857.75,3856.25,3857.25,283,77
2022-09-19 07:53:00,3857.25,3857.5,3856.5,3857.25,257,-22
2022-09-19 07:54:00,3857.5,3857.5,3857.0,3857.5,175,26
2022-09-19 07:55:00,3857.5,3857.5,3854.75,3854.75,360,-93
2022-09-19 07:56:00,3854.75,3855.0,3852.25,3852.5,608,-188
2022-09-19 07:57:00,3852.25,3853.25,3851.5,3852.5,657,129
2022-09-19 07:58:00,3852.75,3853.0,3851.25,3851.5,280,-40
2022-09-19 07:59:00,3851.5,3852.0,3851.0,3851.5,477,-1
2022-09-19 08:00:00,3851.75,3853.0,3851.0,3852.75,561,133
2022-09-19 08:01:00,3852.75,3854.5,3852.25,3853.75,486,46
2022-09-19 08:02:00,3853.75,3855.0,3853.5,3855.0,367,47
2022-09-19 08:03:00,3855.0,3855.25,3854.0,3855.25,348,19
2022-09-19 08:04:00,3855.25,3855.25,3854.0,3854.25,224,-54
2022-09-19 08:05:00,3854.25,3855.75,3854.25,3855.25,554,274
2022-09-19 08:06:00,3855.25,3858.0,3855.0,3857.75,780,324
2022-09-19 08:07:00,3858.0,3858.0,3856.5,3857.25,455,-20
2022-09-19 08:08:00,3857.5,3859.0,3857.25,3858.75,464,74
2022-09-19 08:09:00,3858.5,3859.5,3858.25,3858.75,448,39
2022-09-19 08:10:00,3858.5,3859.25,3858.25,3859.0,400,13
2022-09-19 08:11:00,3859.25,3860.25,3858.5,3858.75,851,66
2022-09-19 08:12:00,3858.5,3858.5,3856.0,3856.5,819,-179
2022-09-19 08:13:00,3856.5,3857.75,3855.75,3855.75,882,-190
2022-09-19 08:14:00,3856.0,3856.75,3855.75,3856.25,466,-54
2022-09-19 08:15:00,3856.25,3856.5,3855.25,3855.75,432,-7
2022-09-19 08:16:00,3855.75,3856.0,3853.5,3853.75,1139,-120
2022-09-19 08:17:00,3854.0,3854.75,3853.5,3854.75,376,75
2022-09-19 08:18:00,3854.75,3854.75,3853.5,3853.5,398,-5
2022-09-19 08:19:00,3853.75,3854.25,3852.75,3853.5,396,-15
2022-09-19 08:20:00,3853.75,3855.75,3853.5,3855.25,702,97
2022-09-19 08:21:00,3855.25,3855.5,3853.0,3853.5,632,-50
2022-09-19 08:22:00,3853.5,3855.5,3853.5,3853.75,515,14
2022-09-19 08:23:00,3854.0,3854.75,3853.25,3854.5,384,40
2022-09-19 08:24:00,3854.25,3855.25,3854.25,3855.25,298,41
2022-09-19 08:25:00,3855.0,3855.75,3855.0,3855.5,388,14
2022-09-19 08:26:00,3855.5,3857.5,3855.5,3856.75,702,99
2022-09-19 08:27:00,3856.75,3857.5,3856.25,3857.5,569,143
2022-09-19 08:28:00,3857.75,3858.5,3856.75,3858.0,743,175
2022-09-19 08:29:00,3858.0,3858.0,3856.25,3856.75,710,14
2022-09-19 08:30:00,3856.75,3858.5,3856.25,3858.0,659,106
2022-09-19 08:31:00,3858.0,3858.5,3857.5,3858.0,489,70
2022-09-19 08:32:00,3858.0,3858.25,3855.75,3856.5,651,-174
2022-09-19 08:33:00,3856.25,3856.75,3855.5,3855.5,501,-97
2022-09-19 08:34:00,3855.5,3856.75,3854.75,3856.75,495,-20
2022-09-19 08:35:00,3856.5,3857.75,3855.75,3857.75,747,129
2022-09-19 08:36:00,3857.75,3858.5,3857.5,3858.0,553,54
2022-09-19 08:37:00,3858.0,3858.25,3857.25,3857.75,576,-42
2022-09-19 08:38:00,3857.75,3859.25,3857.5,3858.75,602,85
2022-09-19 08:39:00,3858.75,3862.0,3857.75,3862.0,1240,404
2022-09-19 08:40:00,3861.75,3863.75,3861.5,3863.0,1305,132
2022-09-19 08:41:00,3862.75,3862.75,3860.0,3860.75,1065,-222
2022-09-19 08:42:00,3860.75,3861.5,3860.5,3861.0,701,205
2022-09-19 08:43:00,3861.0,3862.5,3860.75,3861.5,551,28
2022-09-19 08:44:00,3861.5,3862.75,3861.25,3862.0,572,129
2022-09-19 08:45:00,3862.0,3863.0,3861.75,3862.75,474,36
2022-09-19 08:46:00,3862.5,3863.0,3862.0,3862.5,522,75
2022-09-19 08:47:00,3862.5,3864.75,3862.5,3864.25,1142,141
2022-09-19 08:48:00,3864.25,3864.5,3863.5,3864.25,769,20
2022-09-19 08:49:00,3864.25,3865.0,3864.25,3865.0,528,170
2022-09-19 08:50:00,3865.0,3866.75,3864.5,3866.75,1152,280
2022-09-19 08:51:00,3866.5,3867.25,3866.0,3867.0,985,84
2022-09-19 08:52:00,3867.0,3867.0,3865.75,3866.75,654,-71
2022-09-19 08:53:00,3866.75,3867.25,3864.25,3864.5,1127,-337
2022-09-19 08:54:00,3864.5,3864.75,3863.5,3864.5,675,36
2022-09-19 08:55:00,3864.75,3866.0,3864.75,3864.75,441,94
2022-09-19 08:56:00,3864.75,3865.0,3863.25,3863.25,487,-229
2022-09-19 08:57:00,3863.25,3863.5,3862.5,3863.25,573,9
2022-09-19 08:58:00,3863.5,3863.5,3862.5,3863.0,618,17
2022-09-19 08:59:00,3863.25,3863.5,3862.25,3862.75,428,-9
2022-09-19 09:00:00,3862.75,3863.5,3862.25,3862.5,807,22
2022-09-19 09:01:00,3862.5,3863.0,3861.25,3863.0,869,-44
2022-09-19 09:02:00,3863.0,3863.75,3862.75,3863.5,1066,157
2022-09-19 09:03:00,3863.75,3864.5,3862.75,3864.0,1092,94
2022-09-19 09:04:00,3864.0,3864.5,3863.0,3863.25,590,54
2022-09-19 09:05:00,3863.25,3863.75,3863.0,3863.5,435,-22
2022-09-19 09:06:00,3863.25,3865.0,3863.25,3864.5,677,187
2022-09-19 09:07:00,3864.25,3864.25,3862.5,3862.5,846,-210
2022-09-19 09:08:00,3862.5,3862.5,3860.5,3861.0,1208,-157
2022-09-19 09:09:00,3860.75,3862.0,3860.5,3862.0,1003,241
2022-09-19 09:10:00,3862.25,3862.25,3860.75,3861.5,622,58
2022-09-19 09:11:00,3861.5,3862.0,3861.25,3861.75,457,10
2022-09-19 09:12:00,3861.75,3862.0,3860.75,3860.75,394,-36
2022-09-19 09:13:00,3861.0,3862.75,3861.0,3861.5,708,37
2022-09-19 09:14:00,3861.5,3863.0,3861.5,3863.0,563,37
2022-09-19 09:15:00,3862.75,3863.0,3861.0,3861.75,865,23
2022-09-19 09:16:00,3862.0,3863.75,3861.75,3861.75,797,91
2022-09-19 09:17:00,3861.75,3862.0,3860.5,3860.5,367,-26
2022-09-19 09:18:00,3860.5,3861.25,3860.25,3860.75,468,-75
2022-09-19 09:19:00,3861.0,3861.0,3860.0,3860.0,426,-40
2022-09-19 09:20:00,3860.0,3860.25,3858.25,3858.75,1465,-370
2022-09-19 09:21:00,3858.5,3859.0,3858.0,3858.0,694,23
2022-09-19 09:22:00,3858.0,3858.5,3857.25,3858.5,746,52
2022-09-19 09:23:00,3858.75,3858.75,3856.25,3856.75,620,-197
2022-09-19 09:24:00,3856.75,3858.25,3856.5,3857.75,662,91
2022-09-19 09:25:00,3857.5,3858.0,3856.5,3857.25,1048,-96
2022-09-19 09:26:00,3857.0,3858.0,3856.5,3857.25,830,29
2022-09-19 09:27:00,3857.5,3857.5,3856.25,3857.25,1065,39
2022-09-19 09:28:00,3857.5,3857.75,3856.25,3856.5,1630,-177
2022-09-19 09:29:00,3856.5,3857.0,3853.75,3854.0,3013,-438
2022-09-19 09:30:00,3854.0,3858.25,3853.25,3858.0,15072,340
2022-09-19 09:31:00,3858.25,3862.0,3857.0,3861.75,10441,352
2022-09-19 09:32:00,3862.0,3867.0,3861.75,3865.75,12117,195
2022-09-19 09:33:00,3866.0,3866.75,3862.75,3865.0,7650,-238
2022-09-19 09:34:00,3865.25,3868.0,3864.0,3867.25,7238,224
2022-09-19 09:35:00,3867.5,3868.5,3863.0,3866.75,6761,208
2022-09-19 09:36:00,3867.0,3868.25,3865.25,3866.75,6148,111
2022-09-19 09:37:00,3866.75,3867.0,3864.0,3865.5,5144,-44
2022-09-19 09:38:00,3865.5,3866.75,3864.0,3865.25,4503,-42
2022-09-19 09:39:00,3865.0,3868.0,3864.25,3867.0,3976,209
2022-09-19 09:40:00,3867.25,3871.5,3867.0,3871.25,8368,697
2022-09-19 09:41:00,3871.25,3874.25,3871.0,3874.25,9376,284
2022-09-19 09:42:00,3874.0,3877.0,3872.5,3876.75,8818,48
2022-09-19 09:43:00,3877.0,3877.5,3874.5,3875.5,5295,-167
2022-09-19 09:44:00,3875.5,3876.75,3874.25,3875.5,5302,-206
2022-09-19 09:45:00,3875.75,3880.0,3874.5,3880.0,8283,449
2022-09-19 09:46:00,3879.75,3880.0,3875.75,3877.5,7082,-271
2022-09-19 09:47:00,3877.75,3878.0,3873.75,3876.0,5133,-119
2022-09-19 09:48:00,3876.0,3877.25,3873.75,3876.25,4804,-255
2022-09-19 09:49:00,3876.25,3877.5,3875.5,3876.75,3741,-85
2022-09-19 09:50:00,3876.75,3879.0,3876.0,3879.0,5297,-50
2022-09-19 09:51:00,3879.25,3883.0,3879.25,3881.0,7557,462
2022-09-19 09:52:00,3881.0,3884.0,3880.75,3884.0,5641,498
2022-09-19 09:53:00,3883.75,3886.75,3882.25,3884.25,8113,370
2022-09-19 09:54:00,3884.25,3884.75,3880.75,3881.5,6335,-815
2022-09-19 09:55:00,3881.5,3884.25,3880.0,3882.75,7190,-177
2022-09-19 09:56:00,3882.75,3883.25,3879.5,3880.0,5008,-304
2022-09-19 09:57:00,3880.0,3880.0,3877.75,3879.25,5800,-412
2022-09-19 09:58:00,3879.0,3880.5,3877.25,3880.0,5408,-5
2022-09-19 09:59:00,3880.0,3881.25,3878.75,3880.25,3926,110
2022-09-19 10:00:00,3880.5,3880.75,3874.25,3875.25,7141,-492
2022-09-19 10:01:00,3875.0,3876.0,3872.0,3875.0,7835,368
2022-09-19 10:02:00,3875.0,3876.5,3872.25,3872.5,5325,-267
2022-09-19 10:03:00,3872.5,3876.25,3872.25,3874.75,4156,85
2022-09-19 10:04:00,3874.5,3874.75,3873.25,3873.75,2502,-102
2022-09-19 10:05:00,3873.75,3877.25,3873.0,3877.25,4367,323
2022-09-19 10:06:00,3877.25,3881.5,3876.0,3880.5,5663,232
2022-09-19 10:07:00,3880.5,3880.5,3875.0,3875.0,5047,-314
2022-09-19 10:08:00,3874.75,3877.25,3873.0,3875.25,4311,-84
2022-09-19 10:09:00,3875.0,3877.5,3874.25,3877.0,4544,295
2022-09-19 10:10:00,3877.0,3880.5,3875.75,3877.5,5959,335
2022-09-19 10:11:00,3877.5,3881.5,3877.5,3880.75,4898,284
2022-09-19 10:12:00,3880.75,3885.75,3878.0,3885.25,6100,594
2022-09-19 10:13:00,3885.25,3891.25,3884.75,3889.25,11640,1494
2022-09-19 10:14:00,3889.25,3891.0,3885.0,3886.0,8059,-423
2022-09-19 10:15:00,3886.0,3887.25,3882.25,3886.0,6268,13
2022-09-19 10:16:00,3886.0,3887.75,3884.0,3885.25,4422,-138
2022-09-19 10:17:00,3885.5,3887.25,3885.25,3885.5,2880,-17
2022-09-19 10:18:00,3885.5,3885.75,3882.25,3883.75,4407,-363
2022-09-19 10:19:00,3883.75,3884.0,3879.0,3880.0,6491,-883
2022-09-19 10:20:00,3879.75,3881.0,3877.5,3878.0,5869,-326
2022-09-19 10:21:00,3878.25,3879.5,3875.75,3877.5,6608,-758
2022-09-19 10:22:00,3877.25,3881.0,3876.0,3880.0,6343,296
2022-09-19 10:23:00,3880.0,3880.5,3878.0,3879.5,3510,77
2022-09-19 10:24:00,3879.5,3883.0,3879.5,3883.0,5608,677
2022-09-19 10:25:00,3883.0,3885.25,3882.75,3884.5,6097,139
2022-09-19 10:26:00,3884.25,3889.25,3884.25,3889.25,6172,459
2022-09-19 10:27:00,3889.25,3889.5,3885.5,3886.0,6606,-132
2022-09-19 10:28:00,3885.75,3888.5,3885.75,3888.0,4625,74
2022-09-19 10:29:00,3888.0,3889.25,3886.75,3889.25,4638,249
2022-09-19 10:30:00,3889.0,3891.75,3885.75,3888.25,10032,168
2022-09-19 10:31:00,3888.25,3889.5,3884.0,3885.0,9694,-595
2022-09-19 10:32:00,3884.75,3887.25,3884.0,3884.75,5707,-164
2022-09-19 10:33:00,3884.75,3888.0,3884.25,3886.5,5562,216
2022-09-19 10:34:00,3886.5,3889.25,3885.75,3888.0,4287,110
2022-09-19 10:35:00,3888.0,3894.5,3888.0,3894.25,8115,1224
2022-09-19 10:36:00,3894.5,3896.5,3894.25,3896.25,7572,598
2022-09-19 10:37:00,3896.5,3896.75,3892.75,3894.75,6076,-370
2022-09-19 10:38:00,3894.75,3896.5,3893.75,3895.5,4947,178
2022-09-19 10:39:00,3895.5,3896.25,3893.75,3895.75,4782,125
2022-09-19 10:40:00,3895.75,3899.0,3895.0,3898.75,7672,924
2022-09-19 10:41:00,3898.75,3900.75,3898.0,3900.25,8558,466
2022-09-19 10:42:00,3900.25,3902.0,3899.0,3900.5,7769,100
2022-09-19 10:43:00,3900.75,3902.0,3899.5,3900.25,4663,-27
2022-09-19 10:44:00,3900.5,3902.0,3898.5,3900.75,5133,-242
2022-09-19 10:45:00,3900.5,3903.75,3900.25,3901.75,5619,255
2022-09-19 10:46:00,3902.0,3902.0,3899.75,3900.5,4930,-335
2022-09-19 10:47:00,3900.5,3901.75,3899.75,3900.25,4717,-482
2022-09-19 10:48:00,3900.25,3900.25,3898.0,3899.5,5408,-382
2022-09-19 10:49:00,3899.75,3900.5,3897.5,3898.0,4692,-292
2022-09-19 10:50:00,3898.0,3898.5,3894.25,3895.75,6528,-156
2022-09-19 10:51:00,3896.0,3897.0,3894.25,3896.5,5126,-13
2022-09-19 10:52:00,3896.5,3898.75,3895.5,3895.75,5210,124
2022-09-19 10:53:00,3895.75,3895.75,3893.25,3894.0,5060,-590
2022-09-19 10:54:00,3894.0,3895.75,3892.5,3892.75,3049,-166
2022-09-19 10:55:00,3892.75,3896.0,3892.5,3895.75,3378,402
2022-09-19 10:56:00,3895.75,3896.5,3892.5,3893.25,3635,-78
2022-09-19 10:57:00,3893.25,3893.75,3892.0,3893.0,2684,-11
2022-09-19 10:58:00,3893.0,3895.0,3891.25,3893.75,3791,124
2022-09-19 10:59:00,3893.75,3895.5,3893.25,3894.0,3322,168
2022-09-19 11:00:00,3894.25,3896.75,3893.75,3894.75,4011,63
2022-09-19 11:01:00,3894.75,3898.25,3892.25,3898.0,5465,-28
2022-09-19 11:02:00,3898.0,3901.75,3896.5,3899.0,6989,333
2022-09-19 11:03:00,3899.25,3900.75,3896.0,3896.25,4038,-111
2022-09-19 11:04:00,3896.25,3898.0,3895.5,3897.0,3200,-82
2022-09-19 11:05:00,3897.0,3899.0,3896.0,3898.75,3122,117
2022-09-19 11:06:00,3898.75,3900.0,3897.5,3898.25,3136,174
2022-09-19 11:07:00,3898.25,3899.5,3896.75,3897.75,3425,-13
2022-09-19 11:08:00,3897.75,3899.0,3896.5,3898.75,3410,179
2022-09-19 11:09:00,3898.5,3899.25,3895.0,3896.75,3510,-180
2022-09-19 11:10:00,3896.5,3899.5,3896.0,3896.0,4635,15
2022-09-19 11:11:00,3896.0,3898.5,3893.75,3898.0,5235,69
2022-09-19 11:12:00,3897.75,3898.5,3894.75,3895.5,3471,-147
2022-09-19 11:13:00,3895.25,3895.25,3893.0,3894.25,3876,-164
2022-09-19 11:14:00,3894.5,3895.0,3892.5,3894.25,3008,-101
2022-09-19 11:15:00,3894.25,3896.0,3892.5,3895.75,3610,185
2022-09-19 11:16:00,3895.75,3897.5,3895.25,3897.0,3737,182
2022-09-19 11:17:00,3897.0,3899.25,3896.0,3899.0,3491,411
2022-09-19 11:18:00,3898.75,3902.75,3898.0,3898.25,8075,195
2022-09-19 11:19:00,3898.0,3898.5,3895.5,3895.75,4865,-330
2022-09-19 11:20:00,3895.5,3896.25,3893.0,3893.5,4963,-295
2022-09-19 11:21:00,3893.75,3893.75,3890.25,3891.0,6863,-625
2022-09-19 11:22:00,3891.0,3893.75,3890.75,3893.25,5035,211
2022-09-19 11:23:00,3893.25,3893.5,3890.5,3893.0,3484,-233
2022-09-19 11:24:00,3893.25,3894.0,3888.0,3890.0,8362,-1202
2022-09-19 11:25:00,3889.75,3891.25,3887.75,3889.0,6236,-268
2022-09-19 11:26:00,3888.75,3889.0,3886.25,3887.5,5905,-685
2022-09-19 11:27:00,3887.25,3887.75,3885.75,3886.25,3907,-174
2022-09-19 11:28:00,3886.25,3886.5,3884.5,3885.25,3725,-246
2022-09-19 11:29:00,3885.25,3885.25,3883.5,3884.0,4587,104
2022-09-19 11:30:00,3883.75,3884.75,3883.0,3884.25,4491,73
2022-09-19 11:31:00,3884.25,3884.25,3879.0,3879.75,7683,-368
2022-09-19 11:32:00,3879.75,3882.5,3879.0,3881.5,5180,106
2022-09-19 11:33:00,3881.5,3884.0,3881.25,3882.0,4985,32
2022-09-19 11:34:00,3882.0,3882.75,3880.75,3881.25,3952,-227
2022-09-19 11:35:00,3881.25,3881.25,3877.75,3878.5,5444,-608
2022-09-19 11:36:00,3878.25,3880.0,3876.25,3877.75,5723,-257
2022-09-19 11:37:00,3877.5,3878.5,3874.25,3875.25,7072,-380
2022-09-19 11:38:00,3875.25,3877.75,3873.5,3877.0,6842,146
2022-09-19 11:39:00,3876.75,3878.5,3875.75,3876.0,3525,-52
2022-09-19 11:40:00,3875.75,3879.0,3874.5,3877.0,4495,-39
2022-09-19 11:41:00,3876.75,3878.75,3875.75,3877.5,3203,177
2022-09-19 11:42:00,3877.5,3878.75,3876.75,3878.0,3659,34
2022-09-19 11:43:00,3878.0,3879.5,3877.0,3879.0,3249,65
2022-09-19 11:44:00,3878.75,3879.75,3878.0,3878.25,2389,-65
2022-09-19 11:45:00,3878.25,3881.25,3878.0,3881.0,4101,609
2022-09-19 11:46:00,3881.0,3882.0,3879.5,3880.75,4427,136
2022-09-19 11:47:00,3881.0,3883.0,3880.0,3883.0,3947,452
2022-09-19 11:48:00,3883.0,3883.25,3880.5,3882.0,2593,-224
2022-09-19 11:49:00,3882.0,3882.75,3880.5,3882.25,2959,-256
2022-09-19 11:50:00,3882.0,3882.75,3880.75,3882.25,2215,128
2022-09-19 11:51:00,3882.25,3883.25,3881.75,3882.0,2516,89
2022-09-19 11:52:00,3882.25,3884.75,3881.5,3883.5,3529,305
2022-09-19 11:53:00,3883.5,3884.25,3880.5,3880.5,3295,-322
2022-09-19 11:54:00,3880.75,3882.0,3879.25,3882.0,3014,3
2022-09-19 11:55:00,3882.0,3883.25,3880.0,3881.5,5600,-152
2022-09-19 11:56:00,3881.25,3881.5,3878.0,3878.25,3407,-457
2022-09-19 11:57:00,3878.25,3878.5,3876.0,3876.75,5129,-540
2022-09-19 11:58:00,3876.75,3879.0,3876.25,3877.75,2933,152
2022-09-19 11:59:00,3877.75,3879.0,3876.75,3877.0,2344,-8
2022-09-19 12:00:00,3877.0,3881.5,3876.5,3880.75,4948,507
2022-09-19 12:01:00,3880.5,3881.5,3879.0,3880.25,2500,-51
2022-09-19 12:02:00,3880.25,3882.0,3879.5,3881.0,2931,97
2022-09-19 12:03:00,3880.75,3881.25,3877.25,3878.75,2996,-312
2022-09-19 12:04:00,3878.5,3878.5,3876.5,3876.75,2139,-130
2022-09-19 12:05:00,3876.75,3878.75,3875.0,3875.5,3078,-510
2022-09-19 12:06:00,3875.5,3875.75,3870.5,3871.25,8782,-2052
2022-09-19 12:07:00,3871.25,3879.75,3870.5,3879.5,8325,764
2022-09-19 12:08:00,3879.25,3881.25,3879.0,3880.75,4447,58
2022-09-19 12:09:00,3881.0,3882.0,3879.0,3879.75,3839,-62
2022-09-19 12:10:00,3879.75,3882.0,3879.25,3881.25,3124,168
2022-09-19 12:11:00,3881.5,3882.0,3880.0,3880.5,2588,-75
2022-09-19 12:12:00,3880.5,3881.75,3879.0,3881.5,1986,30
2022-09-19 12:13:00,3881.5,3882.5,3880.0,3882.0,2578,35
2022-09-19 12:14:00,3882.0,3882.5,3878.75,3879.5,3132,-80
2022-09-19 12:15:00,3879.5,3879.75,3877.0,3879.0,3222,-362
2022-09-19 12:16:00,3879.0,3880.5,3877.0,3879.5,4685,15
2022-09-19 12:17:00,3879.5,3880.75,3877.5,3880.0,5356,-147
2022-09-19 12:18:00,3880.25,3882.5,3879.5,3881.25,2904,62
